Brand,Memory,Storage,Rating,Selling Price,Cluster,Price Change,Rating Change,Elasticity
Nokia,6,64,3.7,12999,Cluster 1,0.368315789,-0.075,-0.203629608
Nokia,6,64,3.7,12999,Cluster 1,0.131331593,-0.097560976,-0.742859914
Lenovo,2,32,3.6,12999,Cluster 1,-0.315806095,-0.027027027,0.085581081
Motorola,4,64,3.9,12999,Cluster 1,-0.35005,-0.071428571,0.204052482
LG,2,16,4.1,12999,Cluster 2,-0.763654545,-0.068181818,0.089283588
ASUS,3,32,4.3,12999,Cluster 2,-0.723419647,-0.022727273,0.031416444
ASUS,3,32,4.3,12999,Cluster 2,0.805667454,0.023809524,0.029552545
ASUS,3,32,4.3,12999,Cluster 2,1.658282209,0.194444444,0.117256546
realme,4,64,4.4,12999,Cluster 2,0.083340278,0.023255814,0.279046512
realme,4,64,4.4,12999,Cluster 2,0.529474056,-0.022222222,-0.04197037
realme,4,64,4.4,12999,Cluster 2,-0.333350428,0,0
SAMSUNG,4,64,4.3,12999,Cluster 2,-0.133342223,0,0
SAMSUNG,4,64,4.3,12999,Cluster 2,-0.133342223,0,0
SAMSUNG,2,16,4.3,12999,Cluster 2,-0.037039781,0,0
Lenovo,4,64,4.1,12999,Cluster 2,0.529474056,0,0
Motorola,4,64,4.3,12999,Cluster 2,-0.458352431,0,0
Motorola,3,32,4.1,12999,Cluster 2,-0.133342223,-0.023809524,0.178559524
Motorola,4,64,4.3,12999,Cluster 2,-0.480019201,-0.022727273,0.047346591
Motorola,3,32,4.1,12999,Cluster 2,0.549344458,0,0
Xiaomi,4,64,4.4,12999,Cluster 2,0.052635841,0,0
Xiaomi,4,64,4.3,12999,Cluster 2,-0.037111111,0,0
Xiaomi,4,64,4.3,12999,Cluster 2,0.300030003,0,0
Xiaomi,4,64,4.2,12999,Cluster 2,0.375555556,-0.023255814,-0.061923765
Infinix,4,64,4.2,12999,Cluster 2,0.444493833,-0.023255814,-0.052319767
Infinix,4,64,4.4,12999,Cluster 2,-0.235307959,0.128205128,-0.544839744
Infinix,4,64,4.4,12999,Cluster 2,-0.315806095,0.047619048,-0.150785714
Infinix,4,64,4.4,12999,Cluster 2,0.444493833,0,0
Infinix,4,64,4.4,12999,Cluster 2,0.0400032,0.047619048,1.190380952
Infinix,4,64,4.2,12999,Cluster 2,0.300030003,-0.023255814,-0.077511628
Infinix,4,64,4.4,12999,Cluster 2,0.250024041,0.047619048,0.190457875
Infinix,4,64,4.2,12999,Cluster 2,-0.277793211,-0.023255814,0.083716279
SAMSUNG,3,32,4.2,13023,Cluster 2,-0.2765,-0.045454545,0.164392569
ASUS,3,32,4.3,13199,Cluster 2,-0.266681482,0,0
ASUS,3,32,4.3,13199,Cluster 2,0.320032003,0.075,0.234351562
ASUS,3,32,4.3,13199,Cluster 2,-0.600018182,-0.044444444,0.074071829
Nokia,3,32,4.3,13199,Cluster 2,2.772220634,0.131578947,0.047463375
Nokia,3,32,4.3,13199,Cluster 2,1.096743447,0.131578947,0.119972403
Nokia,3,32,4.3,13199,Cluster 2,0.100925849,0.228571429,2.264746163
HTC,2,16,3.7,13200,Cluster 1,0.117696867,0,0
SAMSUNG,4,64,4,13224,Cluster 1,0.05800464,-0.047619048,-0.820952381
LG,768,4,4,13299,Cluster 3,1.111287506,0.025641026,0.02307326
Xiaomi,4,64,4.1,13399,Cluster 2,0.125966387,-0.023809524,-0.189014899
vivo,6,128,4.3,13400,Cluster 0,0.675209401,0,0
OPPO,4,128,4.3,13489,Cluster 0,-0.413266638,0,0
OPPO,4,128,4.3,13489,Cluster 0,-0.156410256,0,0
OPPO,3,32,4.4,13490,Cluster 2,-0.458232932,0.1,-0.218229623
SAMSUNG,3,16,4.3,13490,Cluster 2,-0.029496403,0,0
OPPO,4,64,4.3,13490,Cluster 2,0.285986654,0.048780488,0.170569106
Xiaomi,6,128,4.2,13499,Cluster 0,0.373524624,-0.045454545,-0.121690894
realme,4,64,4.3,13499,Cluster 2,-0.068970274,0,0
SAMSUNG,1,16,4.3,13499,Cluster 2,3.109284627,0.023809524,0.007657557
SAMSUNG,1,16,4.3,13499,Cluster 2,0.928704101,0.194444444,0.209371795
Lenovo,4,64,4.1,13499,Cluster 2,0.726435606,0,0
Xiaomi,6,128,4.1,13499,Cluster 2,0.173928168,-0.023809524,-0.136892857
Xiaomi,4,64,4.5,13499,Cluster 2,-0.25001389,0.097560976,-0.390222222
OPPO,4,64,4.5,13499,Cluster 2,-0.364244337,0.046511628,-0.127693483
OPPO,4,64,4.5,13499,Cluster 2,0.039183988,0.046511628,1.187005985
SAMSUNG,1,8,3.8,13500,Cluster 1,-0.32160804,-0.11627907,0.361555233
OPPO,4,32,4.4,13500,Cluster 2,-0.1,0,0
SAMSUNG,3,32,4.3,13500,Cluster 2,-0.007352941,0,0
SAMSUNG,3,32,4.4,13500,Cluster 2,-0.54984995,0.047619048,-0.086603714
Xiaomi,4,64,4.3,13500,Cluster 2,-0.028776978,0.023809524,-0.827380952
SAMSUNG,4,64,4.4,13589,Cluster 2,-0.150156348,0.047619048,-0.317129767
SAMSUNG,4,64,4.3,13600,Cluster 2,-0.028571429,0,0
SAMSUNG,4,64,4.3,13600,Cluster 2,-0.381537062,-0.022727273,0.059567667
Lenovo,1,8,4.3,13604,Cluster 2,0.700712589,0.075,0.107033898
GIONEE,3,32,3.9,13649,Cluster 1,1.650805982,-0.025,-0.015144118
SAMSUNG,4,64,4.3,13695,Cluster 2,0.141345112,0,0
SAMSUNG,4,64,4.3,13695,Cluster 2,-0.639595779,0,0
Nokia,3,32,4,13699,Cluster 1,-0.006598985,-0.047619048,7.216117216
OPPO,3,32,4.4,13750,Cluster 2,-0.349881797,-0.022222222,0.063513514
SAMSUNG,4,64,4.3,13760,Cluster 2,3.206664629,0.023809524,0.007425012
LG,4,64,3.8,13775,Cluster 1,-0.08160544,0,0
Nokia,4,64,4.2,13790,Cluster 2,0.38245614,0.024390244,0.063772656
OPPO,6,128,4.3,13799,Cluster 0,-0.233388889,0.023809524,-0.102016527
SAMSUNG,2,16,4.3,13800,Cluster 2,0.150479366,-0.022727273,-0.151032486
SAMSUNG,2,16,4.3,13800,Cluster 2,-0.188235294,0,0
vivo,8,128,4.3,13890,Cluster 0,-0.007147963,0,0
OPPO,6,128,4.3,13899,Cluster 0,0.007246902,0,0
SAMSUNG,3,32,4.3,13900,Cluster 2,-0.76440678,-0.044444444,0.0581424
Xiaomi,4,64,4.4,13900,Cluster 2,-0.007071934,0,0
SAMSUNG,6,128,4.2,13984,Cluster 0,0.647114252,0,0
SAMSUNG,4,128,4.3,13990,Cluster 0,-0.47406015,-0.022727273,0.047941749
vivo,8,256,4.3,13990,Cluster 0,-0.00035727,0,0
Nokia,3,32,3.9,13990,Cluster 1,-0.525601899,-0.025,0.047564516
OPPO,4,64,4.3,13990,Cluster 2,0.4004004,0.023809524,0.059464286
OPPO,6,64,4.3,13990,Cluster 2,-0.066711141,-0.022727273,0.340681818
LG,1,8,4.1,13990,Cluster 2,-0.012145177,0.108108108,-8.901319925
Xiaomi,4,64,4.4,13990,Cluster 2,0.076982294,0,0
vivo,4,64,4.4,13990,Cluster 2,0.166805671,0,0
vivo,3,32,4.3,13990,Cluster 2,-0.125078174,-0.022727273,0.181704545
OPPO,6,128,4.3,13990,Cluster 0,0.166805671,-0.044444444,-0.266444444
OPPO,6,128,4.3,13990,Cluster 0,0.166805671,-0.044444444,-0.266444444
OPPO,4,128,4.4,13990,Cluster 0,-0.222345748,0,0
OPPO,4,128,4.4,13990,Cluster 0,-0.641190049,-0.022222222,0.034657778
OPPO,6,64,4.3,13990,Cluster 2,-0.300150075,0.023809524,-0.079325397
OPPO,4,64,4.3,13990,Cluster 2,0.474183351,-0.022727273,-0.047929293
vivo,8,256,4.3,13995,Cluster 0,-0.034827586,0,0
SAMSUNG,4,64,4.4,13995,Cluster 2,-0.066688896,0.023255814,-0.34872093
LG,4,64,3.8,13998,Cluster 1,1,-0.025641026,-0.025641026
Xiaomi,4,128,4.3,13999,Cluster 0,0.333365082,0,0
Infinix,6,128,4.3,13999,Cluster 0,0.400040004,-0.022727273,-0.0568125
Infinix,6,128,4.3,13999,Cluster 0,0.166680557,-0.022727273,-0.136352273
HTC,3,32,3.9,13999,Cluster 1,-0.222234569,0,0
ASUS,3,16,4,13999,Cluster 1,-0.102570678,-0.069767442,0.680188953
ASUS,3,16,4,13999,Cluster 1,0.647134957,-0.024390244,-0.037689579
Nokia,3,32,3.9,13999,Cluster 1,3.515806452,-0.048780488,-0.013874623
Lenovo,2,8,3.5,13999,Cluster 1,1.005587393,0,0
realme,4,64,4.3,13999,Cluster 2,-0.176480969,-0.044444444,0.251837037
realme,4,64,4.5,13999,Cluster 2,-0.176480969,0,0
realme,6,64,4.4,13999,Cluster 2,-0.461556214,0.073170732,-0.158530488
realme,4,64,4.3,13999,Cluster 2,0.272752068,-0.022727273,-0.083325758
realme,4,64,4.4,13999,Cluster 2,0.166680557,-0.022222222,-0.133322222
realme,4,64,4.4,13999,Cluster 2,-0.562517579,-0.022222222,0.039504938
realme,6,64,4.4,13999,Cluster 2,0.647134957,-0.022222222,-0.034339394
SAMSUNG,4,64,4.3,13999,Cluster 2,-0.096255649,0.023809524,-0.247357159
SAMSUNG,4,64,4.2,13999,Cluster 2,1.800360072,0.076923077,0.042726496
Lenovo,4,64,4.1,13999,Cluster 2,0.400040004,0.078947368,0.197348684
Lenovo,4,64,4.1,13999,Cluster 2,0.846833773,0.108108108,0.127661545
Motorola,3,32,4.2,13999,Cluster 2,-0.066671111,0.024390244,-0.365829268
Xiaomi,4,64,4.4,13999,Cluster 2,-0.125007813,-0.022222222,0.177766667
POCO,4,64,4.3,13999,Cluster 2,-0.066671111,-0.022727273,0.340886364
POCO,4,64,4.4,13999,Cluster 2,-0.125007813,0,0
POCO,4,64,4.4,13999,Cluster 2,-0.066671111,0,0
realme,4,64,4.5,13999,Cluster 2,-0.125007813,0.022727273,-0.181806818
Infinix,6,64,4.3,13999,Cluster 2,-0.034485137,-0.044444444,1.2888
Infinix,6,64,4.3,13999,Cluster 2,0.120009601,0,0
SAMSUNG,4,64,4.3,14000,Cluster 2,-0.151463725,0.102564103,-0.677152912
SAMSUNG,4,64,4.3,14069,Cluster 2,-0.710924819,-0.065217391,0.091735989
SAMSUNG,4,64,4.3,14090,Cluster 2,-0.66372315,-0.022727273,0.034242097
LG,1,4,3.7,14162,Cluster 1,-0.455286742,-0.075,0.164731351
SAMSUNG,6,128,4.1,14300,Cluster 2,-0.623674307,-0.046511628,0.07457679
Xiaomi,6,128,4.3,14398,Cluster 0,0.200834028,0,0
Xiaomi,6,128,4.4,14443,Cluster 0,0.155532443,0,0
vivo,4,64,4.1,14449,Cluster 2,-0.311919615,0,0
vivo,4,64,4.1,14449,Cluster 2,0.605622847,-0.068181818,-0.112581318
Xiaomi,4,64,4.5,14450,Cluster 2,0.209609911,0.022727273,0.108426518
SAMSUNG,6,128,4.2,14490,Cluster 0,-0.017560513,0,0
SAMSUNG,2,16,4.1,14490,Cluster 2,1.455932203,-0.023809524,-0.016353456
SAMSUNG,2,16,4.1,14490,Cluster 2,-0.78969521,-0.088888889,0.112561008
SAMSUNG,2,16,4.1,14490,Cluster 2,0.029923946,-0.046511628,-1.554328012
SAMSUNG,6,128,4.3,14499,Cluster 0,-0.442324705,0,0
SAMSUNG,6,128,4.3,14499,Cluster 0,-0.491084591,-0.022727273,0.046279751
SAMSUNG,6,128,4.3,14499,Cluster 0,-0.585731021,0,0
Infinix,6,128,4.5,14499,Cluster 0,0.933457794,0.046511628,0.049827243
Infinix,6,128,4.5,14499,Cluster 0,0.160012801,0.046511628,0.290674419
Nokia,6,64,3.9,14499,Cluster 1,0.450045005,0.026315789,0.058473684
Nokia,6,64,3.9,14499,Cluster 1,4.917959184,-0.071428571,-0.014524027
ASUS,3,32,4.1,14499,Cluster 2,-0.597238812,-0.046511628,0.077877772
realme,6,64,4.3,14499,Cluster 2,-0.147067475,0,0
Motorola,4,64,4.3,14499,Cluster 2,0.647800886,0.048780488,0.075301669
Motorola,4,64,4.3,14499,Cluster 2,-0.121219468,0,0
vivo,8,128,4.3,14500,Cluster 0,-0.032688459,-0.022727273,0.695269017
ASUS,3,32,4,14500,Cluster 1,1.420701169,0.111111111,0.078208643
SAMSUNG,2,16,4,14500,Cluster 1,0.526315789,-0.069767442,-0.13255814
SAMSUNG,2,16,4,14500,Cluster 1,-0.256410256,-0.090909091,0.354545455
Motorola,2,16,4.2,14500,Cluster 2,0.972789116,0.024390244,0.025072488
vivo,4,64,4.4,14500,Cluster 2,-0.275,0,0
SAMSUNG,4,64,4.2,14690,Cluster 2,-0.21250134,-0.023255814,0.109438434
SAMSUNG,1,8,4,14700,Cluster 1,-0.434397845,-0.047619048,0.109620819
SAMSUNG,4,64,4.2,14749,Cluster 2,-0.826480312,-0.023255814,0.028138376
SAMSUNG,6,64,4.2,14839,Cluster 2,-0.371122224,0,0
SAMSUNG,6,128,4.2,14859,Cluster 0,5.463244889,0,0
SAMSUNG,4,64,4.3,14900,Cluster 2,3.945237305,0.048780488,0.012364399
Nokia,3,32,4.2,14927,Cluster 2,0.244020335,0.024390244,0.099951686
Motorola,512,16,2.4,14939,Cluster 3,-0.004000267,-0.414634146,103.651626
Xiaomi,6,128,3.8,14949,Cluster 1,-0.616682479,-0.136363636,0.221124551
Xiaomi,6,64,4.5,14980,Cluster 2,-0.030357952,0,0
vivo,12,256,4.4,14990,Cluster 0,-0.03227889,-0.022222222,0.688444444
Xiaomi,4,128,4.3,14990,Cluster 0,-0.063007876,0,0
OPPO,6,64,4.4,14990,Cluster 2,0.363967243,0,0
OPPO,3,64,4.4,14990,Cluster 2,0.363967243,0.023255814,0.063895349
OPPO,4,64,4.4,14990,Cluster 2,0.765606596,0.157894737,0.206234818
OPPO,3,32,4.2,14990,Cluster 2,0.348870692,-0.023255814,-0.066660268
SAMSUNG,4,64,4.5,14990,Cluster 2,0.153964588,0.022727273,0.147613636
SAMSUNG,4,64,4.5,14990,Cluster 2,0.362727273,0.046511628,0.128227546
SAMSUNG,4,64,4.3,14990,Cluster 2,-0.571702049,0,0
SAMSUNG,3,32,4.3,14990,Cluster 2,0.303591617,0.048780488,0.16067798
SAMSUNG,3,32,4.3,14990,Cluster 2,-0.442750929,0,0
SAMSUNG,4,64,4.3,14990,Cluster 2,0.665740638,0.075,0.112656485
Xiaomi,6,64,4.5,14990,Cluster 2,0.153165628,0.022727273,0.148383635
OPPO,4,128,4.3,14990,Cluster 0,-0.394783592,-0.022727273,0.05756894
OPPO,4,128,4.3,14990,Cluster 0,0.363967243,-0.022727273,-0.062443182
OPPO,4,128,4.3,14990,Cluster 0,-0.062539087,0,0
OPPO,4,128,4.4,14990,Cluster 0,0.667408231,0.1,0.149833333
OPPO,4,128,4.4,14990,Cluster 0,-0.285850405,0.023255814,-0.081356589
OPPO,6,128,4.5,14990,Cluster 0,0.153964588,0.046511628,0.302093023
OPPO,4,64,4.3,14990,Cluster 2,-0.062539087,0,0
OPPO,4,64,4.3,14990,Cluster 2,-0.250125063,0,0
OPPO,4,64,4.3,14990,Cluster 2,-0.117716304,0,0
SAMSUNG,3,32,4.3,14995,Cluster 2,0.999333333,0,0
SAMSUNG,6,128,4.3,14999,Cluster 0,-0.836789989,-0.065217391,0.077937585
SAMSUNG,6,128,4.3,14999,Cluster 0,0.153857989,0,0
SAMSUNG,4,128,4.3,14999,Cluster 0,1.500250042,0.102564103,0.068364672
SAMSUNG,4,128,4.3,14999,Cluster 0,0.200016001,0.023809524,0.119038095
SAMSUNG,4,128,4.2,14999,Cluster 0,0.048881119,0.024390244,0.498970655
SAMSUNG,4,128,4.2,14999,Cluster 0,0.666740749,0,0
SAMSUNG,4,128,4.2,14999,Cluster 0,-0.797308072,-0.023255814,0.029167915
SAMSUNG,4,128,4.3,14999,Cluster 0,1.026891892,0.048780488,0.047503041
Motorola,4,128,4.2,14999,Cluster 0,0.153857989,0.076923077,0.499961538
Motorola,4,128,4.2,14999,Cluster 0,0.500050005,-0.045454545,-0.0909
Infinix,6,128,4.5,14999,Cluster 0,0.071433674,0.046511628,0.651116279
LG,4,64,3.8,14999,Cluster 1,0.500050005,-0.05,-0.09999
Nokia,6,64,3.7,14999,Cluster 1,1.143020431,-0.075,-0.065615625
SAMSUNG,6,128,3.9,14999,Cluster 1,0.822700207,-0.025,-0.03038774
SAMSUNG,6,128,3.9,14999,Cluster 1,-0.333348149,-0.093023256,0.279057364
SAMSUNG,6,128,3.9,14999,Cluster 1,-0.454561984,-0.093023256,0.204643721
SAMSUNG,6,128,3.9,14999,Cluster 1,-0.308801843,-0.048780488,0.157966958
Lenovo,1,8,4,14999,Cluster 1,2.261361165,0.025641026,0.011338757
Motorola,3,32,3.9,14999,Cluster 1,1.343959994,0,0
ASUS,4,64,4.3,14999,Cluster 2,1.830534063,0.102564103,0.056029606
ASUS,4,64,4.3,14999,Cluster 2,1.830534063,0.131578947,0.071880087
ASUS,4,64,4.3,14999,Cluster 2,0.363669424,0.048780488,0.134134146
realme,4,64,4.4,14999,Cluster 2,1.054939033,0.023255814,0.022044699
realme,6,64,4.3,14999,Cluster 2,1.000133351,-0.022727273,-0.022724242
realme,6,64,4.4,14999,Cluster 2,-0.642872449,0.023255814,-0.036174849
realme,6,64,4.4,14999,Cluster 2,0.071433674,0,0
realme,6,64,4.5,14999,Cluster 2,0.363669424,0.022727273,0.062494318
realme,6,64,4.5,14999,Cluster 2,-0.166675926,0.046511628,-0.279054264
realme,6,64,4.3,14999,Cluster 2,0.363669424,-0.022727273,-0.062494318
realme,6,64,4.3,14999,Cluster 2,-0.11765398,0,0
GIONEE,3,64,4.1,14999,Cluster 2,1.143020431,0.025,0.021871875
SAMSUNG,4,64,4.2,14999,Cluster 2,-0.836967391,-0.086956522,0.103894755
SAMSUNG,4,64,4.2,14999,Cluster 2,-0.249674837,-0.023255814,0.093144404
Motorola,4,64,4.1,14999,Cluster 2,0.519809505,0,0
Motorola,4,64,4.1,14999,Cluster 2,-0.210537397,-0.046511628,0.220918605
Motorola,6,64,4.1,14999,Cluster 2,-0.400016001,-0.046511628,0.116274419
Xiaomi,4,64,4.4,14999,Cluster 2,0.50020004,0,0
Xiaomi,4,64,4.5,14999,Cluster 2,-0.11765398,0.071428571,-0.607107143
Xiaomi,6,64,4.3,14999,Cluster 2,0.20483573,-0.022727273,-0.110953654
Xiaomi,4,64,4.3,14999,Cluster 2,0.001268358,-0.044444444,-35.04093567
Xiaomi,4,64,4.3,14999,Cluster 2,-0.189199416,0,0
POCO,6,64,4.4,14999,Cluster 2,-0.482775268,0.023255814,-0.048171096
POCO,6,64,4.3,14999,Cluster 2,0.071433674,0,0
POCO,6,64,4.4,14999,Cluster 2,0.071433674,0,0
POCO,6,64,4.5,14999,Cluster 2,0.428612249,0.022727273,0.053025253
POCO,6,64,4.5,14999,Cluster 2,-0.302339644,0,0
Infinix,4,64,4.3,14999,Cluster 2,1.000133351,0,0
Infinix,4,64,4.3,14999,Cluster 2,0.666740749,-0.022727273,-0.034087121
Infinix,4,64,4.3,14999,Cluster 2,0.666740749,0.023809524,0.035710317
realme,4,64,4.5,14999,Cluster 2,-0.142865307,-0.0625,0.437475
POCO,6,64,4.4,14999,Cluster 2,0.153857989,-0.022222222,-0.144433333
POCO,4,64,4.5,14999,Cluster 2,-0.090914601,0.022727273,-0.249984848
POCO,4,64,4.5,14999,Cluster 2,-0.11765398,0.022727273,-0.193170455
POCO,4,64,4.5,14999,Cluster 2,-0.210537397,0.022727273,-0.107948864
realme,4,128,4.3,14999,Cluster 0,0.764795858,-0.022727273,-0.029716783
realme,4,128,4.3,14999,Cluster 0,-0.11765398,0,0
OPPO,4,32,4.4,15000,Cluster 2,0.578947368,0,0
OPPO,4,64,4.4,15000,Cluster 2,-0.454545455,0.1,-0.22
OPPO,4,64,4.3,15000,Cluster 2,-0.061913696,-0.022727273,0.36707989
SAMSUNG,6,64,4.2,15199,Cluster 2,0.447661682,0,0
HTC,1,4,3.5,15200,Cluster 1,-0.11627907,-0.078947368,0.678947368
SAMSUNG,6,128,3.9,15271,Cluster 1,-0.473395634,-0.113636364,0.240045229
Nokia,3,16,4.1,15299,Cluster 2,-0.149062795,-0.023809524,0.159728145
SAMSUNG,2,16,4.3,15299,Cluster 2,2.060412082,0.102564103,0.049778442
SAMSUNG,3,32,4.2,15300,Cluster 2,1.737030411,0.235294118,0.135457685
GIONEE,4,64,4.1,15399,Cluster 2,0.604229607,0.078947368,0.130657895
SAMSUNG,4,64,4.2,15399,Cluster 2,-0.902537358,-0.045454545,0.050363063
HTC,3,32,3.7,15400,Cluster 1,-0.728347151,-0.119047619,0.163449008
Lenovo,1,4,4.1,15410,Cluster 2,0.541154115,-0.023809524,-0.043997677
Xiaomi,6,128,4.5,15449,Cluster 0,0.069134948,0,0
vivo,12,256,4.4,15490,Cluster 0,-0.025786164,0,0
GIONEE,4,32,4,15490,Cluster 1,1.124828532,-0.024390244,-0.021683522
HTC,2,16,3.7,15490,Cluster 1,0.173484848,0,0
SAMSUNG,4,64,4.2,15490,Cluster 2,0.630697968,0,0
SAMSUNG,6,128,4.1,15490,Cluster 2,-0.690138028,0,0
OPPO,4,64,4.3,15490,Cluster 2,0.476644423,0.162162162,0.340216216
OPPO,4,64,4.3,15490,Cluster 2,-0.114351058,0.131578947,-1.150657895
vivo,6,64,4.3,15490,Cluster 2,-0.530463777,0,0
SAMSUNG,4,128,4.3,15499,Cluster 0,-0.630095465,-0.022727273,0.03606957
SAMSUNG,6,128,4.2,15499,Cluster 0,1.217310443,0.05,0.041074157
SAMSUNG,6,128,4.2,15499,Cluster 0,-0.6900138,0.05,-0.072462319
SAMSUNG,4,128,4.3,15499,Cluster 0,-0.101975781,0,0
realme,4,64,4.3,15499,Cluster 2,-0.060609734,0,0
realme,6,128,4.3,15499,Cluster 0,0.722302478,0,0
OPPO,4,32,4.4,15500,Cluster 2,0.107934239,0.023255814,0.215462806
LG,1,8,4.2,15532,Cluster 2,0.554754755,0.05,0.090129917
ASUS,4,64,4.3,15599,Cluster 2,-0.68801376,-0.022727273,0.033033166
ASUS,4,64,4.3,15599,Cluster 2,-0.570263644,-0.044444444,0.077936661
ASUS,4,64,4.3,15599,Cluster 2,-0.566682408,0,0
ASUS,4,64,4.3,15599,Cluster 2,-0.133340741,0,0
OPPO,4,64,4.4,15677,Cluster 2,0.846525324,0.023255814,0.027472083
OPPO,4,64,4.4,15726,Cluster 2,0.5726,0.157894737,0.275750501
OPPO,3,16,4.1,15739,Cluster 2,-0.437692033,-0.088888889,0.203085462
SAMSUNG,6,128,3.9,15843,Cluster 1,-0.339847494,-0.071428571,0.210178309
SAMSUNG,6,128,4.3,15890,Cluster 0,-0.688431373,0.048780488,-0.070857445
SAMSUNG,4,64,4.3,15899,Cluster 2,-0.654362051,-0.044444444,0.067920266
SAMSUNG,6,128,4.3,15900,Cluster 0,2.111545988,0.102564103,0.04857299
vivo,12,256,4.4,15900,Cluster 0,-0.005628518,-0.022222222,3.948148148
vivo,4,64,4.4,15900,Cluster 2,-0.388226241,-0.022222222,0.057240392
SAMSUNG,6,128,3.9,15989,Cluster 1,1.160967698,0,0
SAMSUNG,6,128,4.2,15990,Cluster 0,0.454959054,-0.023255814,-0.051116279
vivo,6,128,4.5,15990,Cluster 0,-0.030321407,0.022727273,-0.749545455
OPPO,4,64,4.4,15990,Cluster 2,0.184444444,0,0
SAMSUNG,4,64,4.3,15990,Cluster 2,0.798245614,0.075,0.093956044
SAMSUNG,6,128,4.1,15990,Cluster 2,0.776864096,0.366666667,0.471983026
Xiaomi,4,64,4.3,15990,Cluster 2,0.332611051,-0.022727273,-0.068329879
vivo,4,64,4.5,15990,Cluster 2,-0.20010005,-0.1,0.49975
vivo,4,64,4.5,15990,Cluster 2,-0.111172874,0,0
vivo,4,32,4.4,15990,Cluster 2,0.333611343,0,0
vivo,4,32,4.4,15990,Cluster 2,-0.157977883,0,0
vivo,4,32,4.4,15990,Cluster 2,-0.111172874,0,0
Motorola,512,16,3.8,15990,Cluster 3,0.230094623,-0.073170732,-0.318002789
OPPO,6,128,4.3,15990,Cluster 0,0.524308866,-0.022727273,-0.043347107
OPPO,4,128,4.3,15990,Cluster 0,-0.20010005,0,0
OPPO,4,128,4.3,15990,Cluster 0,0.066711141,0,0
OPPO,4,128,4.3,15990,Cluster 0,0.778642937,0.023809524,0.030578231
OPPO,4,128,4.4,15990,Cluster 0,-0.600150038,0,0
OPPO,4,128,4.4,15990,Cluster 0,-0.238535168,0.047619048,-0.19963114
OPPO,4,128,4.4,15990,Cluster 0,-0.111666667,0.023255814,-0.20826102
OPPO,8,128,4.3,15990,Cluster 0,0.150442478,0,0
OPPO,8,128,4.3,15990,Cluster 0,0.142959257,-0.022727273,-0.158977273
OPPO,8,128,4.3,15990,Cluster 0,-0.466982233,0.023809524,-0.050985931
OPPO,4,64,4.4,15990,Cluster 2,-0.111172874,0,0
Xiaomi,4,128,4.5,15998,Cluster 0,0.000500313,0.046511628,92.96511628
Xiaomi,4,64,4.3,15998,Cluster 2,-0.278166313,0.023809524,-0.085594562
POCO,6,128,4.4,15999,Cluster 0,0.066671111,0.023255814,0.348813953
POCO,6,128,4.3,15999,Cluster 0,0.142867348,-0.022727273,-0.159079545
POCO,6,128,4.5,15999,Cluster 0,0.066671111,0,0
POCO,6,128,4.5,15999,Cluster 0,-0.200010001,0,0
realme,6,128,4.4,15999,Cluster 0,-0.483886577,-0.022222222,0.045924444
Infinix,8,128,4.3,15999,Cluster 0,-0.05882699,0.023809524,-0.404738095
Infinix,8,128,4.3,15999,Cluster 0,0.280022402,0,0
Infinix,8,128,4.3,15999,Cluster 0,-0.05882699,0.023809524,-0.404738095
LG,1,8,3.8,15999,Cluster 1,1.427769347,-0.073170732,-0.051248286
ASUS,2,16,3.9,15999,Cluster 1,-0.111117284,-0.025,0.2249875
ASUS,2,16,3.9,15999,Cluster 1,-0.200010001,-0.093023256,0.465093023
GIONEE,3,32,4,15999,Cluster 1,1.500234412,0.025641026,0.017091346
GIONEE,3,32,4,15999,Cluster 1,0.666736118,-0.024390244,-0.036581555
SAMSUNG,2,16,3.9,15999,Cluster 1,3.232539683,-0.071428571,-0.022096735
Lenovo,1,16,4,15999,Cluster 1,1.000125016,0,0
SAMSUNG,4,128,4,15999,Cluster 1,-0.709056192,-0.069767442,0.0983948
SAMSUNG,4,128,4,15999,Cluster 1,-0.05882699,0,0
ASUS,3,32,4.3,15999,Cluster 2,1.222391999,0.023809524,0.019477814
ASUS,3,32,4.3,15999,Cluster 2,-0.111117284,0,0
GIONEE,2,16,4.1,15999,Cluster 2,5.037358491,0.138888889,0.02757177
GIONEE,2,16,4.1,15999,Cluster 2,5.986462882,0.138888889,0.023200493
Nokia,4,64,4.3,15999,Cluster 2,0.454586781,0.075,0.164985
SAMSUNG,4,64,4.2,15999,Cluster 2,0.927822629,0.05,0.05388961
SAMSUNG,4,64,4.2,15999,Cluster 2,-0.172322814,-0.023255814,0.134954934
